,Customer_ID,Age,AnnualIncome,Account_Balance,CreditScore,Tenure,City,Segment,Channel,datetime,Active,RiskLevel,MonthlySpend,Transactions,SatisfactionScore,Income_Lakhs,MonthlyIncome,Income_After_Spending,Balance_Income_Ratio
944,101894,47,39849,39849,670,0,Pune,value,Mobile,2025-06-04 00:00:00,Yes,Medium,25810,123,8.1,0.39849,3320.75,-22489.25,1.0
945,101371,64,139999,139999,625,6,,Premium,Branch,2022-12-14 00:00:00,Yes,Medium,15260,67,7.2,1.39999,11666.583333333334,-3593.416666666666,1.0
946,101566,67,223241,223241,570,1,Kolkata,Retail,Agent,2024-10-13 00:00:00,Yes,High,13320,36,2.2,2.23241,18603.416666666668,5283.416666666668,1.0
947,100165,44,224950,224950,474,14,Mumbai,Retail,Online,2022-03-26 00:00:00,No,High,5505,39,5.3,2.2495,18745.833333333332,13240.833333333332,1.0
948,100725,64,232738,232738,430,8,Pune,value,Mobile,2022-09-09 00:00:00,Yes,High,35576,137,7.0,2.32738,19394.833333333332,-16181.166666666668,1.0
949,100291,20,244724,244724,436,11,Chennai,SME,Mobile,,Yes,High,21594,136,8.1,2.44724,20393.666666666668,-1200.3333333333321,1.0
950,101361,39,52766,52766,365,3,Mumbai,Premium,Online,2026-02-20 00:00:00,Yes,High,44485,80,6.5,0.52766,4397.166666666667,-40087.833333333336,1.0
951,101567,24,75669,75669,414,0,Bangalore,Premium,Online,2025-10-26 00:00:00,Yes,High,24672,138,8.7,0.75669,6305.75,-18366.25,1.0
952,101937,47,57174,57174,840,6,Pune,Retail,Branch,2023-10-29 00:00:00,NO,Low,48493,120,4.9,0.57174,4764.5,-43728.5,1.0
953,101381,46,134458,134458,538,11,Delhi,Premium,Online,2024-11-21 00:00:00,No,High,6458,89,5.595907928388747,1.34458,11204.833333333334,4746.833333333334,1.0
954,101640,52,188730,188730,690,12,Kolkata,Retail,Online,2025-07-06 00:00:00,Yes,Medium,38337,139,1.4,1.8873,15727.5,-22609.5,1.0
955,100779,47,137418,137418,621,6,Mumbai,Corporate,Agent,2025-12-20 00:00:00,Yes,Medium,13110,75,2.6,1.37418,11451.5,-1658.5,1.0
956,100840,74,120673,120673,318,13,hyderabad,SME,Branch,2023-07-11 00:00:00,No,High,10032,73,7.1,1.20673,10056.083333333334,24.08333333333394,1.0
957,100349,66,157632,157632,660,15,Mumbai,Premium,Online,2025-10-31 00:00:00,Yes,Medium,24646,118,6.4,1.57632,13136.0,-11510.0,1.0
958,101985,52,180072,180072,536,5,Hyderabad,SME,Agent,2021-07-23 00:00:00,No,High,48806,3,7.8,1.80072,15006.0,-33800.0,1.0
959,100572,68,187962,187962,697,15,Delhi,SME,Branch,2025-06-19 00:00:00,No,Medium,7660,80,7.8,1.87962,15663.5,8003.5,1.0
960,100918,43,216703,216703,438,6,Hyderabad,Retail,Branch,2021-03-01 00:00:00,Yes,High,28300,107,5.595907928388747,2.16703,18058.583333333332,-10241.416666666668,1.0
961,101014,68,122539,122539,481,9,Bangalore,Corporate,Online,2023-02-08 00:00:00,No,High,29268,111,3.7,1.22539,10211.583333333334,-19056.416666666664,1.0
962,101927,18,223652,223652,604,12,Kolkata,Premium,Online,2025-03-08 00:00:00,Yes,Medium,29525,50,8.8,2.23652,18637.666666666668,-10887.333333333332,1.0
963,101499,43,66800,66800,548,7,Pune,Retail,Mobile,2022-12-08 00:00:00,No,High,11039,65,4.3,0.668,5566.666666666667,-5472.333333333333,1.0
964,101623,37,178335,178335,372,3,chennai,Premium,Online,2023-02-23 00:00:00,Yes,High,44169,10,2.4,1.78335,14861.25,-29307.75,1.0
965,101344,64,48705,48705,824,3,Pune,Retail,Online,2025-10-29 00:00:00,No,Low,23116,140,5.6,0.48705,4058.75,-19057.25,1.0
966,101883,59,71733,71733,319,2,Delhi,Premium,Agent,2025-04-17 00:00:00,Yes,High,23625,136,5.2,0.71733,5977.75,-17647.25,1.0
967,100137,26,140374,140374,440,14,Mumbai,Corporate,Mobile,2026-02-14 00:00:00,Yes,High,22841,66,8.2,1.40374,11697.833333333334,-11143.166666666666,1.0
968,100459,50,143154,143154,313,2,Chennai,SME,Mobile,2022-10-06 00:00:00,Yes,High,16749,137,6.4,1.43154,11929.5,-4819.5,1.0
969,100376,37,33946,33946,584,13,Delhi,Premium,Branch,2021-07-11 00:00:00,No,Medium,18258,57,4.2,0.33946,2828.8333333333335,-15429.166666666666,1.0
970,101369,30,120286,120286,850,11,Bangalore,SME,Mobile,2021-07-06 00:00:00,Yes,Low,2161,118,1.1,1.20286,10023.833333333334,7862.833333333334,1.0
971,100334,26,184033,184033,508,14,Bangalore,Corporate,Branch,2023-05-18 00:00:00,Yes,High,24646,101,5.595907928388747,1.84033,15336.083333333334,-9309.916666666666,1.0
972,101647,27,207779,207779,331,0,Delhi,Premium,Branch,2021-06-01 00:00:00,No,High,6575,76,5.595907928388747,2.07779,17314.916666666668,10739.916666666668,1.0
973,101595,60,35800,35800,846,8,bangalore,Premium,Agent,2021-07-25 00:00:00,Yes,Low,6985,6,6.4,0.358,2983.3333333333335,-4001.6666666666665,1.0
974,101963,60,202643,202643,744,0,Chennai,Premium,Mobile,2026-01-16 00:00:00,No,Low,24646,65,2.2,2.02643,16886.916666666668,-7759.083333333332,1.0
975,101893,56,153775,153775,312,13,Hyderabad,Premium,Online,2021-10-30 00:00:00,Yes,High,23727,124,2.4,1.53775,12814.583333333334,-10912.416666666666,1.0
976,101487,41,156234,156234,498,5,Hyderabad,Premium,Agent,2025-01-26 00:00:00,Yes,High,41479,110,4.5,1.56234,13019.5,-28459.5,1.0
977,100817,66,89315,89315,704,1,Delhi,Retail,Branch,2024-09-29 00:00:00,Yes,Low,28243,140,6.5,0.89315,7442.916666666667,-20800.083333333332,1.0
978,101600,71,230977,230977,624,4,Delhi,Premium,Online,2026-01-25 00:00:00,Yes,Medium,7418,133,9.3,2.30977,19248.083333333332,11830.083333333332,1.0
979,100606,27,124304,124304,784,8,Delhi,Corporate,Branch,2023-04-24 00:00:00,Yes,Low,40116,33,7.6,1.24304,10358.666666666666,-29757.333333333336,1.0
980,101954,25,53803,53803,316,14,Pune,Premium,Branch,2023-04-03 00:00:00,Yes,High,24646,55,4.3,0.53803,4483.583333333333,-20162.416666666668,1.0
981,101502,38,139999,139999,801,2,Hyderabad,Premium,Branch,2025-04-12 00:00:00,No,Low,24646,17,5.3,1.39999,11666.583333333334,-12979.416666666666,1.0
982,101041,33,94252,94252,469,14,chennai,Corporate,Mobile,2023-01-29 00:00:00,Yes,High,6155,80,8.2,0.94252,7854.333333333333,1699.333333333333,1.0
983,100911,18,86929,86929,701,4,Chennai,Corporate,Branch,2026-01-13 00:00:00,Yes,Low,29858,55,8.3,0.86929,7244.083333333333,-22613.916666666668,1.0
984,101274,66,139999,139999,626,14,Chennai,Retail,Mobile,2024-05-01 00:00:00,Yes,Medium,28134,129,5.6,1.39999,11666.583333333334,-16467.416666666664,1.0
985,101970,20,188399,188399,823,13,Hyderabad,Premium,Agent,2022-07-18 00:00:00,Yes,Low,35224,16,6.8,1.88399,15699.916666666666,-19524.083333333336,1.0
986,101504,24,65785,65785,664,9,chennai,Retail,Agent,2023-02-12 00:00:00,Yes,Medium,10041,29,4.1,0.65785,5482.083333333333,-4558.916666666667,1.0
987,100329,29,182702,182702,478,7,Hyderabad,Premium,Online,2021-07-13 00:00:00,No,High,5503,135,6.9,1.82702,15225.166666666666,9722.166666666666,1.0
988,101058,67,246425,246425,679,5,,Corporate,Agent,2024-12-19 00:00:00,Yes,Medium,46629,59,7.0,2.46425,20535.416666666668,-26093.583333333332,1.0
989,100319,24,89881,89881,848,1,Mumbai,Retail,Online,2025-12-13 00:00:00,Yes,Low,6944,48,1.2,0.89881,7490.083333333333,546.083333333333,1.0
990,101561,50,202832,202832,839,12,Delhi,value,Online,2024-08-23 00:00:00,No,Low,24646,49,4.5,2.02832,16902.666666666668,-7743.333333333332,1.0
991,101386,19,103229,103229,777,10,Kolkata,Corporate,Online,2025-07-25 00:00:00,Yes,Low,37715,104,3.5,1.03229,8602.416666666666,-29112.583333333336,1.0
992,101804,47,165600,165600,759,1,Hyderabad,Premium,Agent,2026-02-06 00:00:00,No,Low,11563,12,9.7,1.656,13800.0,2237.0,1.0
993,100168,32,173554,173554,410,5,Hyderabad,Retail,Online,2023-10-08 00:00:00,Yes,High,39158,65,9.5,1.73554,14462.833333333334,-24695.166666666664,1.0
994,100013,28,71542,71542,338,7,Pune,Premium,Mobile,2026-01-02 00:00:00,No,High,5438,49,6.8,0.71542,5961.833333333333,523.833333333333,1.0
995,101967,58,36190,36190,571,9,Kolkata,SME,Branch,2021-10-31 00:00:00,Yes,Medium,8247,105,5.2,0.3619,3015.8333333333335,-5231.166666666666,1.0
996,100172,68,103797,103797,608,11,Delhi,Premium,Agent,2025-10-30 00:00:00,Yes,Medium,24646,122,9.0,1.03797,8649.75,-15996.25,1.0
997,100650,67,167628,167628,425,4,,SME,Branch,2025-09-24 00:00:00,Yes,High,44371,50,5.595907928388747,1.67628,13969.0,-30402.0,1.0
998,101085,64,53380,53380,702,1,Pune,Premium,Online,2023-07-13 00:00:00,Yes,Low,37321,76,1.8,0.5338,4448.333333333333,-32872.666666666664,1.0
999,100261,18,76195,76195,644,1,Hyderabad,Retail,Mobile,2021-09-20 00:00:00,Yes,High,49483,41,1.3,0.76195,6349.583333333333,-43133.416666666664,1.0
1000,101448,63,87812,87812,808,1,Kolkata,Retail,Mobile,2024-08-19 00:00:00,No,Low,11710,118,5.8,0.87812,7317.666666666667,-4392.333333333333,1.0
1001,100375,65,104561,104561,433,1,Delhi,Corporate,Branch,2021-01-31 00:00:00,Yes,High,12395,14,5.7,1.04561,8713.416666666666,-3681.583333333334,1.0
1002,100902,73,115373,115373,754,8,Kolkata,SME,Agent,,Yes,Low,592,86,1.1,1.15373,9614.416666666666,9022.416666666666,1.0
1003,100673,42,61914,61914,373,0,Chennai,Retail,Branch,2026-01-17 00:00:00,Yes,High,47004,75,5.4,0.61914,5159.5,-41844.5,1.0
1004,100259,49,197760,197760,790,6,Kolkata,SME,Online,2025-04-18 00:00:00,Yes,Low,43265,37,8.4,1.9776,16480.0,-26785.0,1.0
1005,101537,68,139999,139999,805,4,Hyderabad,Corporate,Branch,2025-11-17 00:00:00,Yes,Low,24646,145,7.2,1.39999,11666.583333333334,-12979.416666666666,1.0
1006,100845,31,93910,93910,606,9,Mumbai,SME,Branch,2024-07-29 00:00:00,Yes,Medium,49883,104,1.1,0.9391,7825.833333333333,-42057.166666666664,1.0
1007,100868,75,238277,238277,428,8,Chennai,SME,Mobile,2023-02-24 00:00:00,No,High,47960,124,1.3,2.38277,19856.416666666668,-28103.583333333332,1.0
1008,101413,35,231636,231636,453,9,Chennai,Retail,Online,2023-10-18 00:00:00,No,High,34544,8,5.5,2.31636,19303.0,-15241.0,1.0
1009,100139,29,177267,177267,743,12,Pune,Corporate,Branch,2025-11-30 00:00:00,No,Low,13410,148,2.4,1.77267,14772.25,1362.25,1.0
1010,100894,23,109416,109416,479,12,Chennai,Premium,Mobile,2023-02-19 00:00:00,Yes,High,6057,8,4.4,1.09416,9118.0,3061.0,1.0
1011,101876,33,68472,68472,838,8,Delhi,value,Online,2022-05-14 00:00:00,Yes,Low,34682,126,5.2,0.68472,5706.0,-28976.0,1.0
1012,100550,75,38669,38669,364,2,Bangalore,Premium,Online,2023-05-26 00:00:00,Yes,High,24646,21,2.6,0.38669,3222.4166666666665,-21423.583333333332,1.0
1013,100320,33,115827,115827,373,8,Mumbai,Premium,Branch,2024-03-15 00:00:00,Yes,High,24646,142,3.9,1.15827,9652.25,-14993.75,1.0
1014,101558,36,227779,227779,757,12,Chennai,Corporate,Agent,2024-06-30 00:00:00,Yes,Low,14937,102,9.0,2.27779,18981.583333333332,4044.583333333332,1.0
1015,101262,54,80731,80731,650,11,Bangalore,Retail,Branch,2024-09-14 00:00:00,No,High,37504,96,7.6,0.80731,6727.583333333333,-30776.416666666668,1.0
1016,101203,19,172977,172977,643,1,Mumbai,Corporate,Online,2024-03-21 00:00:00,Yes,Medium,9012,22,2.7,1.72977,14414.75,5402.75,1.0
1017,100559,62,211481,211481,758,7,Kolkata,Corporate,Mobile,2024-01-23 00:00:00,No,Low,30034,126,9.7,2.11481,17623.416666666668,-12410.583333333332,1.0
1018,100140,51,102475,102475,618,0,Delhi,Retail,Mobile,2025-01-10 00:00:00,No,Medium,34295,37,4.6,1.02475,8539.583333333334,-25755.416666666664,1.0
1019,101771,42,174130,174130,515,1,Chennai,SME,Branch,,Yes,High,14158,48,1.2,1.7413,14510.833333333334,352.83333333333394,1.0
1020,100532,47,34110,34110,445,14,Hyderabad,Retail,Online,2021-04-15 00:00:00,No,High,7240,34,6.5,0.3411,2842.5,-4397.5,1.0
1021,100225,26,77098,77098,544,6,Kolkata,SME,Agent,2022-02-12 00:00:00,Yes,High,17797,133,5.8,0.77098,6424.833333333333,-11372.166666666668,1.0
1022,100724,75,139999,139999,779,10,delhi,SME,Mobile,2024-03-11 00:00:00,No,Low,49122,4,8.0,1.39999,11666.583333333334,-37455.416666666664,1.0
1023,100787,62,151888,151888,655,2,,Retail,Branch,2023-03-30 00:00:00,Yes,Medium,22485,53,9.1,1.51888,12657.333333333334,-9827.666666666666,1.0
1024,101877,62,74437,74437,301,10,Delhi,Retail,Online,2021-09-15 00:00:00,No,High,6141,140,4.2,0.74437,6203.083333333333,62.08333333333303,1.0
1025,100326,47,86550,86550,786,1,delhi,Corporate,Mobile,2025-07-12 00:00:00,No,Low,2227,37,3.1,0.8655,7212.5,4985.5,1.0
1026,101289,39,113199,113199,715,10,Kolkata,Retail,Agent,2022-06-26 00:00:00,Yes,Low,15557,67,7.8,1.13199,9433.25,-6123.75,1.0
1027,100715,36,180683,180683,454,0,Kolkata,Retail,Branch,2022-01-28 00:00:00,Yes,High,12238,20,3.2,1.80683,15056.916666666666,2818.916666666666,1.0
1028,100847,47,53982,53982,746,8,Chennai,Corporate,Online,2025-04-18 00:00:00,No,Low,3198,43,1.6,0.53982,4498.5,1300.5,1.0
1029,100194,19,37857,37857,642,1,Mumbai,Premium,Online,2024-10-28 00:00:00,Yes,Medium,6496,106,4.8,0.37857,3154.75,-3341.25,1.0
1030,100574,47,72055,72055,506,6,Delhi,Retail,Online,2021-03-23 00:00:00,Yes,High,46696,101,6.9,0.72055,6004.583333333333,-40691.416666666664,1.0
1031,100947,36,30901,30901,784,5,,Premium,Branch,2021-04-13 00:00:00,Yes,Low,25653,25,4.0,0.30901,2575.0833333333335,-23077.916666666668,1.0
1032,100504,59,25281,25281,381,12,Delhi,Premium,Branch,2024-09-20 00:00:00,Yes,High,33004,102,8.3,0.25281,2106.75,-30897.25,1.0
1033,101336,23,107617,107617,743,9,Pune,Retail,Mobile,2022-10-23 00:00:00,Yes,Low,47236,42,2.5,1.07617,8968.083333333334,-38267.916666666664,1.0
1034,101897,66,114709,114709,560,8,Kolkata,Retail,Mobile,2021-06-01 00:00:00,Yes,Medium,14803,17,3.7,1.14709,9559.083333333334,-5243.916666666666,1.0
1035,101824,43,92990,92990,328,8,Delhi,SME,Mobile,2024-10-05 00:00:00,Yes,High,7731,54,9.2,0.9299,7749.166666666667,18.16666666666697,1.0
1036,100004,32,179946,179946,827,1,Kolkata,SME,Mobile,2025-02-27 00:00:00,No,Low,39975,111,7.3,1.79946,14995.5,-24979.5,1.0
1037,101362,19,93099,93099,369,0,,value,Mobile,2022-07-24 00:00:00,Yes,High,16640,57,2.5,0.93099,7758.25,-8881.75,1.0
1038,100468,43,136453,136453,639,15,Hyderabad,Corporate,Branch,2022-10-10 00:00:00,Yes,Medium,35738,6,7.1,1.36453,11371.083333333334,-24366.916666666664,1.0
1039,100006,25,90160,90160,486,1,Bangalore,Premium,Online,2022-05-17 00:00:00,Yes,High,16070,70,5.2,0.9016,7513.333333333333,-8556.666666666668,1.0
1040,101402,23,190009,190009,488,0,,Corporate,Mobile,2024-09-08 00:00:00,Yes,High,570,113,1.1,1.90009,15834.083333333334,15264.083333333334,1.0
1041,100548,18,179268,179268,831,5,Bangalore,SME,Branch,2024-02-04 00:00:00,No,High,33864,105,7.5,1.79268,14939.0,-18925.0,1.0
1042,100229,59,93760,93760,595,4,Kolkata,SME,Mobile,2021-11-27 00:00:00,No,Medium,4871,82,7.9,0.9376,7813.333333333333,2942.333333333333,1.0
1043,100543,70,238883,238883,730,2,Pune,Retail,Mobile,2024-07-28 00:00:00,Yes,Low,47793,118,5.4,2.38883,19906.916666666668,-27886.083333333332,1.0
1044,100243,29,79615,79615,849,11,Pune,value,Mobile,2025-08-31 00:00:00,Yes,Low,7144,126,4.9,0.79615,6634.583333333333,-509.41666666666697,1.0
1045,100899,42,43073,43073,531,0,Pune,Premium,Online,2025-03-24 00:00:00,No,High,38217,17,7.0,0.43073,3589.4166666666665,-34627.583333333336,1.0
1046,101654,67,139999,139999,308,9,Bangalore,Corporate,Mobile,2024-11-14 00:00:00,Yes,High,26028,112,5.4,1.39999,11666.583333333334,-14361.416666666666,1.0
1047,101217,19,233497,233497,408,15,Pune,value,Branch,2023-04-01 00:00:00,Yes,High,24646,130,9.9,2.33497,19458.083333333332,-5187.916666666668,1.0
1048,101962,27,36093,36093,517,11,Delhi,Premium,Agent,2021-05-31 00:00:00,No,High,14219,145,6.1,0.36093,3007.75,-11211.25,1.0
1049,100843,58,139999,139999,629,5,Mumbai,Premium,Online,,Yes,Medium,5762,129,4.4,1.39999,11666.583333333334,5904.583333333334,1.0
1050,101447,43,119788,119788,791,4,,Premium,Online,2021-08-29 00:00:00,No,Low,14940,73,4.6,1.19788,9982.333333333334,-4957.666666666666,1.0
1051,101180,38,234112,234112,582,6,Hyderabad,Retail,Mobile,2022-08-30 00:00:00,Yes,Medium,5841,102,5.6,2.34112,19509.333333333332,13668.333333333332,1.0
1052,101324,50,44873,44873,540,5,Mumbai,SME,Agent,2023-04-05 00:00:00,No,High,27122,129,5.595907928388747,0.44873,3739.4166666666665,-23382.583333333332,1.0
1053,100662,58,49596,49596,741,10,Hyderabad,Corporate,Mobile,2024-05-06 00:00:00,,Low,49809,120,5.4,0.49596,4133.0,-45676.0,1.0
1054,101236,64,206480,206480,499,13,Kolkata,Retail,Online,2024-05-05 00:00:00,Yes,High,26794,18,5.6,2.0648,17206.666666666668,-9587.333333333332,1.0
1055,100315,48,155406,155406,597,11,Bangalore,Corporate,Online,2022-03-15 00:00:00,Yes,Medium,24646,85,6.8,1.55406,12950.5,-11695.5,1.0
1056,100692,49,139793,139793,416,2,Mumbai,Retail,Online,2023-06-03 00:00:00,Yes,High,1408,41,8.8,1.39793,11649.416666666666,10241.416666666666,1.0
1057,101724,68,233347,233347,497,7,Chennai,Corporate,Mobile,2021-09-27 00:00:00,Yes,High,39590,15,1.6,2.33347,19445.583333333332,-20144.416666666668,1.0
1058,100425,66,179351,179351,570,14,Bangalore,Corporate,Agent,2025-10-13 00:00:00,No,Medium,37783,92,5.3,1.79351,14945.916666666666,-22837.083333333336,1.0
1059,100595,47,195954,195954,407,12,Bangalore,Premium,Branch,2025-06-27 00:00:00,No,High,14285,17,9.2,1.95954,16329.5,2044.5,1.0
1060,100906,22,35382,35382,557,4,Mumbai,Retail,Mobile,2025-03-11 00:00:00,No,Medium,9386,1,1.8,0.35382,2948.5,-6437.5,1.0
1061,100623,49,187396,187396,326,1,Mumbai,Retail,Mobile,2022-04-01 00:00:00,Yes,High,4230,135,4.9,1.87396,15616.333333333334,11386.333333333334,1.0
1062,101618,35,43489,43489,338,11,Hyderabad,Corporate,Online,2021-12-15 00:00:00,Yes,High,31093,116,4.3,0.43489,3624.0833333333335,-27468.916666666668,1.0
1063,101357,44,139999,139999,415,6,Kolkata,Premium,Mobile,2023-08-22 00:00:00,Yes,High,34344,72,3.4,1.39999,11666.583333333334,-22677.416666666664,1.0
1064,100228,68,25526,25526,389,13,,Premium,Agent,2025-04-11 00:00:00,Yes,High,13968,110,6.7,0.25526,2127.1666666666665,-11840.833333333334,1.0
1065,101234,66,101272,101272,692,0,Pune,Premium,Mobile,2023-05-03 00:00:00,Yes,Medium,39156,113,1.9,1.01272,8439.333333333334,-30716.666666666664,1.0
1066,101358,72,193876,193876,461,12,Hyderabad,Corporate,Agent,2023-11-29 00:00:00,Yes,High,11806,16,8.1,1.93876,16156.333333333334,4350.333333333334,1.0
1067,101221,43,170363,170363,395,6,Pune,SME,Online,2024-07-13 00:00:00,Yes,High,29999,107,7.5,1.70363,14196.916666666666,-15802.083333333334,1.0
1068,100067,24,139999,139999,324,1,Bangalore,SME,Branch,2023-02-15 00:00:00,Yes,High,9814,54,8.3,1.39999,11666.583333333334,1852.583333333334,1.0
1069,100025,47,177826,177826,754,10,Chennai,Premium,Mobile,2021-02-24 00:00:00,Yes,Low,24646,71,1.1,1.77826,14818.833333333334,-9827.166666666666,1.0
1070,100145,41,52083,52083,454,13,Mumbai,SME,Branch,2023-03-22 00:00:00,No,High,18325,133,9.0,0.52083,4340.25,-13984.75,1.0
1071,100537,45,129061,129061,367,5,delhi,Retail,Branch,2022-07-21 00:00:00,Yes,High,49208,135,4.2,1.29061,10755.083333333334,-38452.916666666664,1.0
1072,100812,18,93008,93008,570,1,Bangalore,Premium,Online,2021-09-06 00:00:00,No,Medium,10119,95,1.7,0.93008,7750.666666666667,-2368.333333333333,1.0
1073,101145,30,139999,139999,455,12,Kolkata,Premium,Agent,2023-05-22 00:00:00,Yes,High,9242,123,4.6,1.39999,11666.583333333334,2424.583333333334,1.0
1074,100086,43,151209,151209,570,11,,Retail,Agent,2021-06-13 00:00:00,Yes,Medium,9823,119,4.2,1.51209,12600.75,2777.75,1.0
1075,101359,47,171451,171451,842,9,Chennai,Premium,Agent,2024-08-27 00:00:00,Yes,Low,21439,144,3.4,1.71451,14287.583333333334,-7151.416666666666,1.0
1076,101209,23,201072,201072,564,5,Kolkata,SME,Branch,2022-01-13 00:00:00,No,Medium,14379,29,5.595907928388747,2.01072,16756.0,2377.0,1.0
1077,101710,62,223137,223137,357,13,Bangalore,Premium,Mobile,2021-10-08 00:00:00,No,High,14032,101,5.6,2.23137,18594.75,4562.75,1.0
1078,101981,37,65583,65583,400,13,Mumbai,Retail,Online,2023-07-19 00:00:00,,High,35392,77,5.595907928388747,0.65583,5465.25,-29926.75,1.0
1079,101856,51,30075,30075,530,3,Kolkata,Retail,Branch,2024-08-13 00:00:00,No,High,28357,68,3.0,0.30075,2506.25,-25850.75,1.0
1080,101810,42,211339,211339,328,8,Pune,Retail,Agent,2021-10-14 00:00:00,No,High,38639,76,1.7,2.11339,17611.583333333332,-21027.416666666668,1.0
1081,101170,43,191216,191216,808,2,Bangalore,Premium,Online,2022-07-21 00:00:00,Yes,Low,46706,84,7.3,1.91216,15934.666666666666,-30771.333333333336,1.0
1082,100363,35,117447,117447,410,14,Pune,value,Online,2026-03-06 00:00:00,Yes,High,14296,127,9.3,1.17447,9787.25,-4508.75,1.0
1083,101643,39,96947,96947,688,9,Bangalore,Retail,Branch,2022-08-13 00:00:00,Yes,Medium,46585,39,4.3,0.96947,8078.916666666667,-38506.083333333336,1.0
1084,101178,70,198672,198672,628,13,Chennai,Retail,Agent,2025-09-02 00:00:00,Yes,High,13491,86,4.3,1.98672,16556.0,3065.0,1.0
1085,101027,51,198540,198540,525,13,Mumbai,SME,Branch,2022-09-10 00:00:00,,High,34700,26,7.0,1.9854,16545.0,-18155.0,1.0
1086,101031,30,124071,124071,728,5,Delhi,Retail,Mobile,2025-07-08 00:00:00,Yes,Low,3700,90,7.1,1.24071,10339.25,6639.25,1.0
1087,101243,53,104751,104751,303,9,Pune,Corporate,Mobile,2023-07-12 00:00:00,No,High,22548,87,1.7,1.04751,8729.25,-13818.75,1.0
1088,101382,64,135384,135384,432,9,Delhi,Retail,Agent,2023-10-12 00:00:00,Yes,High,7607,42,6.9,1.35384,11282.0,3675.0,1.0
1089,101194,20,133212,133212,495,3,,SME,Mobile,2024-11-29 00:00:00,Yes,High,11742,33,9.1,1.33212,11101.0,-641.0,1.0
1090,100666,70,84182,84182,498,6,Mumbai,Corporate,Online,2025-05-30 00:00:00,Yes,High,19684,69,8.4,0.84182,7015.166666666667,-12668.833333333332,1.0
1091,100365,71,245971,245971,799,5,Mumbai,value,Mobile,2023-06-27 00:00:00,Yes,Low,32637,63,9.7,2.45971,20497.583333333332,-12139.416666666668,1.0
1092,100078,19,130865,130865,728,14,Delhi,Retail,Branch,2022-01-29 00:00:00,Yes,Low,45647,74,6.1,1.30865,10905.416666666666,-34741.583333333336,1.0
1093,100028,38,137217,137217,682,15,Mumbai,Corporate,Online,2025-01-06 00:00:00,Yes,Medium,33746,142,7.7,1.37217,11434.75,-22311.25,1.0
1094,101465,69,68619,68619,529,13,Hyderabad,Corporate,Mobile,2023-02-25 00:00:00,Yes,High,10970,110,5.3,0.68619,5718.25,-5251.75,1.0
1095,100526,57,171470,171470,725,10,pune,Corporate,Online,2023-11-02 00:00:00,Yes,Low,9324,72,4.0,1.7147,14289.166666666666,4965.166666666666,1.0
1096,101873,30,235748,235748,642,13,Chennai,Retail,Agent,2021-04-14 00:00:00,No,Medium,18134,106,4.1,2.35748,19645.666666666668,1511.6666666666679,1.0
1097,100056,42,221154,221154,663,9,Kolkata,Retail,Agent,2025-10-02 00:00:00,No,Medium,25503,91,7.3,2.21154,18429.5,-7073.5,1.0
1098,100639,57,31471,31471,331,14,Hyderabad,Premium,Branch,2022-11-04 00:00:00,Yes,High,39289,16,5.7,0.31471,2622.5833333333335,-36666.416666666664,1.0
1099,100303,47,93577,93577,488,4,Delhi,Retail,Agent,2022-04-14 00:00:00,Yes,High,33290,116,6.7,0.93577,7798.083333333333,-25491.916666666668,1.0
1100,100719,45,125102,125102,453,15,Mumbai,Corporate,Online,2024-10-19 00:00:00,Yes,High,12262,120,5.4,1.25102,10425.166666666666,-1836.833333333334,1.0
1101,100625,37,239432,239432,847,7,Chennai,Premium,Online,2025-07-31 00:00:00,Yes,Low,22033,23,1.5,2.39432,19952.666666666668,-2080.333333333332,1.0
1102,100008,56,128320,128320,559,9,Bangalore,Premium,Branch,2021-10-13 00:00:00,No,Medium,26908,66,2.6,1.2832,10693.333333333334,-16214.666666666666,1.0
1103,100804,67,137356,137356,822,6,Pune,Premium,Agent,2024-11-26 00:00:00,No,Low,2592,68,5.9,1.37356,11446.333333333334,8854.333333333334,1.0
1104,101050,73,179249,179249,570,15,bangalore,Premium,Branch,2023-10-01 00:00:00,,High,24646,121,3.6,1.79249,14937.416666666666,-9708.583333333334,1.0
1105,100337,36,58662,58662,312,14,Hyderabad,Corporate,Online,2025-11-05 00:00:00,No,High,38370,136,2.3,0.58662,4888.5,-33481.5,1.0
1106,100048,54,96719,96719,786,14,Kolkata,Premium,Agent,2022-03-17 00:00:00,Yes,Low,5235,112,9.9,0.96719,8059.916666666667,2824.916666666667,1.0
1107,101511,39,127304,127304,731,8,Delhi,Retail,Online,2024-03-17 00:00:00,Yes,High,24343,46,9.0,1.27304,10608.666666666666,-13734.333333333334,1.0
1108,100107,43,101242,101242,494,11,Delhi,Premium,Online,2024-06-01 00:00:00,Yes,High,38795,34,1.7,1.01242,8436.833333333334,-30358.166666666664,1.0
1109,100350,25,104148,104148,623,4,Pune,Premium,Agent,2021-08-12 00:00:00,Yes,Medium,14230,6,9.0,1.04148,8679.0,-5551.0,1.0
1110,101080,62,62487,62487,827,1,Chennai,Premium,Agent,2022-05-18 00:00:00,No,Low,9543,125,6.2,0.62487,5207.25,-4335.75,1.0
1111,100239,66,99744,99744,596,5,Delhi,Retail,Agent,2021-02-09 00:00:00,YES,High,39748,133,4.0,0.99744,8312.0,-31436.0,1.0
